SITE_ID,n_forest_cells,total_protected_forest_area_mha,mean_FLII,mean_pest_record_probability,obs_occurrence,mean_sampling_effort,mean_carbon_percentile,IUCN_group,governance_group,ISO3,country
19769,57,0.550095889493003,9.75385030806542,0.00428576252550509,0,0.787459007391543,0.402713691848528,VI,Government,BRA,Brazil
19944,8,0.038195739091917,8.85138572030888,0.0692188895970688,0,1.93868983340722,0.389015204435508,II,Government,CAN,Canada
19950,6,0.0202031905716325,9.93092093310543,0.0206235341393078,0,0.605522992444509,0.802479538619695,II,Government,CAN,Canada
19951,5,0.0105462362157901,9.97186512438462,0.0329366978019678,0,0,0.450424347453204,II,Government,CAN,Canada
19984,357,4.24627208268816,9.91124430182771,0.00284419544961476,0,1.26684334880415,0.200087958413434,II,Government,COL,Colombia
19991,84,0.967807116002467,9.87710903163737,0.00197874456923948,0,0.993161366747683,0.275782728922947,Ia,Government,COL,Colombia
19992,71,0.810107073764799,9.74374466964231,0.00235202886821955,0,0.721950124699013,0.241753990455628,Ia,Government,COL,Colombia
19993,10,0.103114178979881,7.97282482116265,0.00875980252933963,0,0.896630112404174,0.548297947917918,II,Government,COL,Colombia
19995,7,0.0808542912942873,6.15444478872577,0.00989314128180227,0,3.64384420751537,0.494957571345866,II,Government,COL,Colombia
20002,40,0.453118463161692,9.98353837080284,0.0038129952590908,0,2.39457618726807,0.0754283113067923,II,Government,COL,Colombia
20037,53,0.537962857684162,8.566973734246,0.0297519558923856,0,4.02022175183385,0.372780917598819,Not reported,Government,BOL,Bolivia
20041,13,0.121392539526499,9.32794911836702,0.0228585717292631,0,2.54688253374127,0.498855879986042,Not reported,Government,BOL,Bolivia
20058,8,0.0626755196177274,9.56650935739923,0.0264357955107877,0,4.6489512488722,0.369976242079719,II,Government,CMR,Cameroon
20067,29,0.184313130755653,5.75995341261115,0.0327363000699052,0,2.09886017524594,0.659043839342528,VI,Government,VEN,Venezuela
20068,9,0.0395381688090504,5.04428776886582,0.0502402921806106,0,3.07467889969769,0.647301006287337,VI,Government,VEN,Venezuela
20069,8,0.0338486220131448,7.87161782782248,0.0328483047878797,0,2.51312521237753,0.745149800244327,VI,Government,VEN,Venezuela
20070,27,0.206205462971457,7.36234627104342,0.0733136665797405,0,3.76556582840073,0.65302183452378,VI,Government,VEN,Venezuela
20076,9,0.0447528463604714,5.42192408326653,0.0175544912068442,0,0.744939808551461,0.555177952191096,VI,Government,VEN,Venezuela
20077,27,0.187855675344087,7.48189917726495,0.0919907130308082,0,3.72606305033909,0.650354834776435,VI,Government,VEN,Venezuela
20081,7,0.0395469216281848,7.3147360095026,0.118383344798492,0,4.78065932940919,0.840998714889128,VI,Government,VEN,Venezuela
20088,11,0.079611938091318,7.3541749258182,0.103760626652098,0,4.22280783494008,0.88822895883844,VI,Shared governance,VEN,Venezuela
20166,38,0.271438485389415,9.82791295145662,0.00814943521579977,0,1.26489338987127,0.165456413055476,II,Government,CMR,Cameroon
20178,6,0.0424877005160942,8.98607958237997,0.0316809951433953,0,3.04143789250416,0.499360476695831,III,Government,PER,Peru
20182,12,0.108179254791379,8.70567954106453,0.0167060697414807,0,3.94189813679311,0.280725904202416,VI,Government,PER,Peru
20183,18,0.154160057881876,8.69836873040072,0.024304293341766,0,2.66967272409228,0.37644773399945,VI,Government,PER,Peru
20186,14,0.12814381253626,9.63023271844914,0.00590676295495842,0,2.16924958761422,0.30597240898686,III,Government,PER,Peru
20224,5,0.0371782840467428,7.91537471328532,0.165136531121563,0,5.05954078280758,0.469463794288239,IV,Not reported,BLZ,Belize
20267,14,0.142743101571231,9.52728229377801,0.0366291295925154,0,5.63558858342142,0.163265411418296,II,Not reported,GNQ,Equatorial Guinea
20268,6,0.0539231565098251,8.96207323100856,0.012844490413538,0,1.52465265444448,0.214484702865678,II,Not reported,GNQ,Equatorial Guinea
20272,19,0.120875476680069,6.05154328239365,0.0326641348642208,0,2.38526022368958,0.647639323163887,II,Government,MDG,Madagascar
20295,7,0.0152933919156037,9.68600069002638,0.00338710818130937,0,1.11105901935527,0.376515002431629,II,Shared governance,MOZ,Mozambique
20299,17,0.120892813143261,8.69759323623802,0.0305280020099005,0,3.71613946609011,0.483426551422048,II,Government,NGA,Nigeria
20324,294,2.62119310219949,9.26153477865278,0.00229196264644827,0,0.39028040431995,0.19227688332594,VI,Not reported,COD,Congo - Kinshasa
20327,19,0.127595678538369,7.5565607215479,0.008410288906172,0,1.30503605609022,0.220079305516753,VI,Government,COD,Congo - Kinshasa
20330,11,0.0988203283812811,7.5900138970019,0.00486165301836513,0,0.705089188268808,0.461235715144871,VI,Not reported,COD,Congo - Kinshasa
20445,5,0.0250318619153012,9.02184676829549,0.0590805922967667,0,2.05941657273301,0.679056027639369,II,Government,BTN,Bhutan
20642,32,0.165548564874333,4.08775871411917,0.877309457737438,0,9.3807280460307,0.603473846064768,V,Government,FRA,France
21217,8,0.0727196686346897,8.06621809892381,0.0543333003505421,0,5.36705775224146,0.477876826803821,II,Government,ARG,Argentina
21860,5,0.0335695908964081,9.17478970788391,0.284756107167011,0,5.79764918721919,0.0439667496673997,V,Government,USA,United States
26620,6,0.016363804878812,3.67694970921583,0.420652611977973,0,3.54397851809891,0.73569239053792,Not reported,Not reported,DZA,Algeria
26621,73,0.647976758878458,3.74659305805205,0.108653440092378,0,3.06361935510489,0.698150055266381,Not reported,Shared governance,GTM,Guatemala
26625,14,0.0399443914450724,9.60449683642768,0.033087205023751,0,2.14470271617899,0.522172162479979,II,Government,NGA,Nigeria
26653,34,0.104634709034243,7.3417916127149,0.0407332074833791,0,4.45113124266301,0.2646201560895,Not reported,Not reported,MDG,Madagascar
26689,127,0.434440516562454,8.91048178658572,0.253120231603293,0,4.5849962612352,0.226961195484249,Not reported,Not reported,CAN,Canada
26732,18,0.0764910987679353,6.48776236023553,0.00925954106782218,0,0.708345082887808,0.359372029758029,Not reported,Not reported,ZMB,Zambia
26938,6,0.0315895908449849,9.12503364019458,0.0068095434092327,0,0.863831690406061,0.0694993820364922,Not reported,Not reported,ZMB,Zambia
26940,17,0.076069020537423,5.64057072765193,0.0136350306251592,0,1.83090034180718,0.448673979488018,Not reported,Not reported,ZMB,Zambia
26946,9,0.0301093908764206,8.28778011736036,0.0110445465785109,0,0.789316966267639,0.549096221808292,Not reported,Not reported,ZMB,Zambia
26965,5,0.0242582452071573,9.30826874330151,0.00479544795729672,0,0.637112913183136,0.143786935724157,Not reported,Not reported,ZMB,Zambia
26967,16,0.0930786841009986,9.82028910503409,0.00354300871426716,0,0.638028147551301,0.144098472411583,Not reported,Not reported,ZMB,Zambia
26977,5,0.0236587524045627,7.22927505016261,0.0156159213625826,0,1.46123973900708,0.220828434842957,Not reported,Not reported,ZMB,Zambia
26984,5,0.0281527880858359,9.17055471186324,0.00499379870273682,0,1.35485718925401,0.0815486281677735,Not reported,Not reported,ZMB,Zambia
26994,18,0.0881771282886476,9.62385900007829,0.00510105410442459,0,0.686204591482557,0.258314055978438,Not reported,Not reported,ZMB,Zambia
27020,7,0.0240646357626088,8.5704314135196,0.00546506441662114,0,0.108406548836454,0.860461158221892,Not reported,Not reported,ZMB,Zambia
27089,6,0.0240160649738869,8.07312729989295,0.0064726284021265,0,0.350631278661029,0.0723400532381894,Not reported,Not reported,ZMB,Zambia
27097,8,0.0410215956641166,6.31539402291689,0.00764522577834766,0,0.589660236065414,0.358491810586232,Not reported,Not reported,ZMB,Zambia
27158,12,0.0860169631604012,9.44655840938297,0.10210753075814,0,3.56072743487024,0.790737000297722,Not reported,Not reported,CHN,China
28844,22,0.228647270359331,9.43592845908319,0.0423753894541726,0,5.04884154596915,0.0764116789079144,Not reported,Government,GAB,Gabon
29066,8,0.0543608777858984,6.34019839389374,0.0697175501233164,0,4.54245072899515,0.59426540362228,Not reported,Not reported,GIN,Guinea
29074,11,0.0415763224500948,7.14502594678688,0.00761538208509272,0,1.37425820623719,0.760692344528625,Not reported,Not reported,ETH,Ethiopia
29083,24,0.157944296875938,9.32747944462274,0.00433984523921662,0,1.25414484170846,0.254556433271277,Not reported,Not reported,ETH,Ethiopia
29084,6,0.0585260333260191,7.05348981312612,0.0218677701765814,0,2.98567424559439,0.685457882628519,Not reported,Not reported,ETH,Ethiopia
29086,19,0.131505141614147,7.07846349814139,0.0200748605582967,0,1.77505901627721,0.690069050493604,Not reported,Not reported,ETH,Ethiopia
29088,10,0.0589123284450946,7.08340554086156,0.0271441988578874,0,3.79911479277339,0.850291491610197,Not reported,Not reported,ETH,Ethiopia
29089,5,0.023754469972004,4.24379667575524,0.0161272295006795,0,1.88993016315439,0.754612541221385,Not reported,Not reported,ETH,Ethiopia
29090,5,0.025698723603723,5.34250906883038,0.0114706427188374,0,0.96504781667305,0.558063507944709,Not reported,Not reported,ETH,Ethiopia
29091,7,0.0627785450875131,8.77058280379357,0.00567856396668377,0,2.1662376911028,0.57821713994199,Not reported,Not reported,ETH,Ethiopia
29092,19,0.183990360055298,9.0120092499613,0.00473918980526821,0,0.767838661454851,0.501870113760314,Not reported,Not reported,ETH,Ethiopia
29104,6,0.0220755261199994,5.54079183980891,0.0137908134005339,0,2.7181338480721,0.693801887506542,Not reported,Not reported,ETH,Ethiopia
29105,15,0.0720937203112656,6.63915902863633,0.0219127027344723,0,2.40638691494824,0.736318009726833,Not reported,Not reported,ETH,Ethiopia
29109,12,0.0712873790903558,7.50627441445088,0.0168628582127368,0,1.5321506365681,0.3846375240193,Not reported,Not reported,ETH,Ethiopia
29118,5,0.0202382372927746,7.52933610503228,0.0173519712534258,0,2.57427072211526,0.487232748731575,Not reported,Not reported,ETH,Ethiopia
29119,15,0.106197130522034,7.15535139661839,0.0191680963026584,0,2.06383646111978,0.524548696417974,Not reported,Not reported,ETH,Ethiopia
29120,5,0.0403156401706165,7.40263117438502,0.00937969830044518,0,2.05374419933701,0.600292997306225,Not reported,Not reported,ETH,Ethiopia
29421,5,0.0198715612815187,9.38470297658774,0.0132493066178871,0,0.939289741639799,0.747154139752997,Not reported,Not reported,GIN,Guinea
29496,10,0.0549569590481075,3.48356327217974,0.0274085340110928,0,1.60192850941609,0.655488719140763,Not reported,Not reported,CIV,Côte d’Ivoire
29504,7,0.0328406415390881,1.33910342463684,0.0276086346984084,0,0.758739181263537,0.767187921124313,Not reported,Not reported,CIV,Côte d’Ivoire
29583,5,0.0195627700469884,2.86343530229861,0.04059798283397,0,1.66621892668489,0.744414608385094,Not reported,Not reported,CIV,Côte d’Ivoire
29596,10,0.0546732061244781,3.3524602533046,0.035065178273103,0,1.3560051351917,0.901288764422451,Not reported,Not reported,CIV,Côte d’Ivoire
29629,8,0.0309341245906748,2.24349843661801,0.0506959085958656,0,2.40961490519399,0.636855282279864,Not reported,Not reported,CIV,Côte d’Ivoire
29635,7,0.0349276847793068,2.78392715456426,0.0433413766023565,0,2.86273845914579,0.835511055300874,Not reported,Not reported,CIV,Côte d’Ivoire
29636,8,0.047883217986324,2.48398751159219,0.0222065344991283,0,1.31973235612206,0.950675754779318,Not reported,Not reported,CIV,Côte d’Ivoire
29638,12,0.0609344912608752,4.43760236004325,0.0192206456169109,0,0.22138575015719,0.922298078700974,Not reported,Not reported,CIV,Côte d’Ivoire
29685,51,0.582770407745759,9.56519025547842,0.00138952532098952,0,0.454405669802674,0.323986506073916,VI,Not reported,COD,Congo - Kinshasa
30028,11,0.103293625556868,9.85931815903449,0.00752653269698842,0,1.24448491737757,0.379189990583984,VI,Government,VEN,Venezuela
30029,135,1.62878978039015,9.80003504854367,0.00218985200241964,0,1.53778222403618,0.256392777528175,VI,Government,VEN,Venezuela
30605,8,0.0770526962220734,5.57889638789779,0.109838213715801,0,3.83725722072673,0.48166146798019,II,Private/non-profit,GTM,Guatemala
30618,25,0.179041518087397,1.8048540924668,0.108875810223858,0,2.80032722453489,0.828203966050877,II,Government,GTM,Guatemala
30659,9,0.0302832159506811,6.37544493608424,0.0174104633970173,0,1.12892266117038,0.580996217270883,VI,Government,VEN,Venezuela
30660,13,0.0373814340188669,7.56372775981474,0.0214654995099761,0,0.846444453160712,0.2503719909751,VI,Government,VEN,Venezuela
30674,26,0.27849407346243,9.99191697820733,0.00117955235374813,0,0.212829728933187,0.00928017124847176,II,Government,CMR,Cameroon
31259,8,0.0595837214478488,8.20027671162026,0.040960019804082,0,3.11259597315366,0.643200367307933,Ia,Government,THA,Thailand
31459,23,0.236234200916665,9.60804224559566,0.00716854274990308,0,2.51245383209219,0.229097689654497,VI,Not reported,CAF,Central African Republic
31551,5,0.0185903788670932,3.88334047471376,0.270089580548335,0,7.10856334980084,0.336041300153245,II,Government,LTU,Lithuania
31752,32,0.326137637410716,9.92872027486385,0.00187810680907323,0,0.886075017265137,0.15434066491141,Ia,Government,BRA,Brazil
31759,5,0.0584375906856966,9.98969843044941,0.000879663836546051,0,0.509226755001553,0.321754961843652,VI,Government,BRA,Brazil
31763,22,0.254779691596317,9.92810802183525,0.00139913252379583,0,1.24510655323976,0.00819950374476955,VI,Government,BRA,Brazil
31769,18,0.194544176321149,9.29779814574564,0.00691305527450837,0,2.37474417908606,0.176820627822006,VI,Government,BRA,Brazil
31770,6,0.0669488957919196,8.3850525846276,0.00097197928223206,0,0,0.62710596401768,VI,Government,BRA,Brazil
31774,17,0.199026841138954,9.0493881565215,0.00534824827485459,0,2.26069900427313,0.147213064994189,VI,Government,BRA,Brazil
31775,30,0.301720620357272,7.00215084367356,0.00481760532806387,0,1.14307845584105,0.331726596017692,VI,Government,BRA,Brazil
31776,16,0.149920128491005,8.5941537902081,0.00572935458513458,0,2.00512595380346,0.349443588975697,VI,Government,BRA,Brazil
32712,5,0.0139951047101583,3.83704726101743,0.472177263224703,0,7.10159868753333,0.36934862836051,IV,Government,ITA,Italy
32735,7,0.0542386956864708,5.14735176564995,0.021846936196697,0,2.07977844913653,0.611169960486776,VI,Shared governance,VEN,Venezuela
32788,7,0.0317337439502963,9.39793164286774,0.00598832692743517,0,1.8583511144778,0.11612852837201,VI,Government,TZA,Tanzania
32987,5,0.047689519100108,8.86999629170837,0.0173847545840703,0,2.30755232835841,0.566846634483675,Not reported,Not reported,ETH,Ethiopia
33050,8,0.030521881462277,8.38291467544938,0.0278002502981675,0,0.830681532993382,0.529919102505025,Not reported,Not reported,GNB,Guinea-Bissau
33149,6,0.0245248410512552,1.94175872276154,0.107930487852867,0,3.60726785311525,0.576498192409568,Not reported,Government,NGA,Nigeria
33154,5,0.0156491990563872,7.14458340887875,0.0193025577377123,0,1.3685916357496,0.734343722661891,VI,Government,MWI,Malawi
33499,5,0.0418202934872102,6.26411205429707,0.0187848867214689,0,3.63710660382208,0.76559044746589,Not reported,Government,KEN,Kenya
33522,14,0.140503579359717,7.9026321224422,0.00972455735814319,0,3.60937076554838,0.339941338321023,V,Government,BRA,Brazil
33524,6,0.0199894331849967,7.15600670367726,0.0184621317814066,0,2.0150960442161,0.619221317573955,V,Government,BRA,Brazil
33612,6,0.0638616700246276,8.21714646753152,0.00616313280371542,0,4.49613343654565,0.317957833306518,II,Government,BRA,Brazil
33613,14,0.0838670050000451,9.40465496284379,0.00128841668274952,0,0.422349974386612,0.545449988140003,II,Government,BRA,Brazil
33712,5,0.0514778353940454,9.63189923107594,0.0010574671313056,0,0.32968156430706,0.3212286284489,Ia,Government,BRA,Brazil
33716,13,0.152735665189026,9.71248708287032,0.0020733486822958,0,2.24137136621332,0.131368950003115,VI,Government,BRA,Brazil
33732,6,0.0694077806336729,9.9806472831205,0.000760808724126246,0,0.106205962336869,0.000417430974651376,Not reported,Community/Indigenous,BRA,Brazil
33733,6,0.0731841148839605,9.93937066613685,0.000711505216431595,0,0,0.00143172073441112,Not reported,Community/Indigenous,BRA,Brazil
33734,7,0.0814155114354232,9.84611613451516,0.000841602639549913,0,0.222629843654903,0.00428925593542501,Not reported,Community/Indigenous,BRA,Brazil
33745,5,0.0593142930497924,9.62888761237439,0.00198536894960808,0,0.28464027441919,0.153448362244011,Not reported,Community/Indigenous,BRA,Brazil
33811,13,0.127107816049583,9.39395318584173,0.00607115131588994,0,1.9907683964561,0.166603784852221,Not reported,Community/Indigenous,BRA,Brazil
33812,10,0.12304829089779,9.73902710157195,0.00245688201908207,0,1.41630489027484,0.122722432274156,Not reported,Community/Indigenous,BRA,Brazil
33846,29,0.314651525016543,9.62470768244147,0.0020261179457676,0,0.978866330139334,0.184689112636839,Not reported,Community/Indigenous,BRA,Brazil
33848,66,0.791233998944059,9.96113307445846,0.000788125082866381,0,0.165421957410053,0.081800973879003,Not reported,Community/Indigenous,BRA,Brazil
33872,6,0.0619734866143406,8.68570775811977,0.00195563271030434,0,0.36332161380198,0.168082621574402,Not reported,Community/Indigenous,BRA,Brazil
33874,42,0.482484183625455,9.93102028563598,0.000703011161970018,0,0.118459120172392,0.0376900763817331,Not reported,Community/Indigenous,BRA,Brazil
33889,32,0.387030655024695,9.93201428544219,0.000770520403035757,0,0.372799878509034,0.0517727823225426,Not reported,Community/Indigenous,BRA,Brazil
33890,6,0.0694880057193603,9.61482469727456,0.00381293888024752,0,1.48970327123141,0.278079122948106,Not reported,Community/Indigenous,BRA,Brazil
33895,6,0.0725073321875078,9.51039498634291,0.00145809382547164,0,0.31787034368946,0.304322122737728,Not reported,Community/Indigenous,BRA,Brazil
33897,54,0.651847293901886,9.98115187557688,0.0006402143314662,0,0.134430324946129,0.0890595256908849,Not reported,Community/Indigenous,BRA,Brazil
33904,12,0.122338508813103,9.49144154134385,0.00287951354859656,0,1.5596384012177,0.325437113795224,Not reported,Community/Indigenous,BRA,Brazil
33909,29,0.305472285283776,9.41838858547098,0.00205847505193193,0,0.591771721225693,0.161879245592919,Not reported,Community/Indigenous,BRA,Brazil
33912,8,0.0839605964824312,9.92475392292561,0.000924149835473265,0,0.409912901797408,0.0876686412902994,Not reported,Community/Indigenous,BRA,Brazil
33920,380,4.59346160959366,9.96714753926118,0.000725306636014074,0,0.0927340797787667,0.026787399770085,Not reported,Community/Indigenous,BRA,Brazil
33922,55,0.64944659761595,9.83518119685123,0.00193601168616317,0,1.18046440134668,0.175007771261282,Not reported,Community/Indigenous,BRA,Brazil
33925,10,0.113122434728446,9.90550120348902,0.000912820447419017,0,0.557083529012546,0.0568494604033346,Not reported,Community/Indigenous,BRA,Brazil
33926,21,0.239850690608443,7.51743709924044,0.00325357346351763,0,1.11648291649217,0.522336081380362,Not reported,Community/Indigenous,BRA,Brazil
33927,23,0.232024097657248,6.11200336405176,0.0027531262700259,0,0.22448693029882,0.766457801621298,Not reported,Community/Indigenous,BRA,Brazil
33930,12,0.0940921064820536,4.67266648518455,0.00694089012482801,0,1.48741445478228,0.904398267194929,Not reported,Community/Indigenous,BRA,Brazil
33935,9,0.0510273507083373,7.67026192492628,0.00574282786169176,0,1.05333844221417,0.869832218834001,Not reported,Community/Indigenous,BRA,Brazil
33942,6,0.0564929778253119,7.94307019457693,0.00113255752416519,0,0.169416563882456,0.652017606081292,Not reported,Community/Indigenous,BRA,Brazil
33946,16,0.0909312106899081,7.74602879943494,0.00427509386647264,0,2.03183787988092,0.793456284133717,Not reported,Community/Indigenous,BRA,Brazil
33951,33,0.352460274327711,8.89155805031287,0.0017306634142223,0,0.681961717216234,0.517408345793334,Not reported,Community/Indigenous,BRA,Brazil
33952,5,0.0381843034734,8.52808971669491,0.00171442110368003,0,0.134739544784813,0.637801091797395,Not reported,Community/Indigenous,BRA,Brazil
33953,8,0.0810066867854669,9.46731142627064,0.00148767572460698,0,0.476567165366624,0.434480065332748,Not reported,Community/Indigenous,BRA,Brazil
33958,12,0.109133650350543,8.83282777958351,0.00215717477224192,0,0.251242510033137,0.528680505625304,Not reported,Community/Indigenous,BRA,Brazil
33965,81,0.772305900619044,9.46053016402443,0.00202966876646648,0,0.618275843666224,0.81365689482168,Not reported,Community/Indigenous,BRA,Brazil
33966,15,0.063997261254404,8.61565767973951,0.00441085886588358,0,0.409118582374313,0.787195505464057,Not reported,Community/Indigenous,BRA,Brazil
33967,5,0.0188162848683609,9.5129387399652,0.00277019689104816,0,0.358883065392739,0.7952724369129,Not reported,Community/Indigenous,BRA,Brazil
33969,17,0.0850401490367192,9.31954656264684,0.0020733601563712,0,0.786744004453356,0.807364184274727,Not reported,Community/Indigenous,BRA,Brazil
33976,5,0.0208047134029291,7.90043465039126,0.00486510784479911,0,0.628709702554063,0.821268962716214,Not reported,Community/Indigenous,BRA,Brazil
33986,7,0.0414580860370179,9.07819068739636,0.00318524139075259,0,0.592791546206388,0.906384046404109,Not reported,Community/Indigenous,BRA,Brazil
33988,20,0.123678961249037,9.20563788200059,0.00279922417064552,0,0.40246626558827,0.890853038418569,Not reported,Community/Indigenous,BRA,Brazil
33989,18,0.136974696258271,7.97154260893462,0.00679401202634944,0,1.69709516024239,0.549885026253636,Not reported,Community/Indigenous,BRA,Brazil
33990,15,0.153776561574946,9.00648573687825,0.00121742870860059,0,0.153963572854216,0.473933257425033,Not reported,Community/Indigenous,BRA,Brazil
33991,15,0.150558543285675,3.06871601409111,0.00407696064138131,0,0.413948150691314,0.807807623591272,Not reported,Community/Indigenous,BRA,Brazil
33994,22,0.255960659012449,9.07468902871895,0.00132656936683984,0,0.398366909209372,0.129016003072345,Not reported,Community/Indigenous,BRA,Brazil
33995,25,0.287690902240758,7.58853479135779,0.00157185727676694,0,0.151282630581752,0.579627746190001,Not reported,Community/Indigenous,BRA,Brazil
33998,24,0.285887773642908,9.88401744773979,0.00125770182759285,0,0.360510062643158,0.29529827632067,Not reported,Community/Indigenous,BRA,Brazil
34000,39,0.464122510140234,9.81731705304509,0.000748034011535258,0,0.0762638531591434,0.299385844423725,Not reported,Community/Indigenous,BRA,Brazil
34001,19,0.205336221631662,8.02037177370678,0.002007909440197,0,1.80798823940278,0.610416852275266,Not reported,Community/Indigenous,BRA,Brazil
34004,136,1.45936264263336,8.84449009206413,0.00131927982010243,0,0.532983435112423,0.612311218513441,Not reported,Community/Indigenous,BRA,Brazil
34010,89,0.988558840936473,9.58737832005129,0.00156962456049976,0,0.420053563670694,0.456040976037782,Not reported,Community/Indigenous,BRA,Brazil
34013,10,0.101625394505119,8.60166393192073,0.00206243694899902,0,0.942626312372579,0.426912132105651,Not reported,Community/Indigenous,BRA,Brazil
34015,5,0.0438797427758841,8.8258011560932,0.00481802912585519,0,0.690317598377486,0.379060240925134,Not reported,Community/Indigenous,BRA,Brazil
34019,9,0.0348030663884582,8.24231667336452,0.00744272355732604,0,1.49576896429403,0.981701097925035,Not reported,Community/Indigenous,BRA,Brazil
34021,13,0.037970247580191,9.14457458645076,0.00431532501218513,0,2.14573342149928,0.860252976028021,Not reported,Community/Indigenous,BRA,Brazil
34023,13,0.0590526502334522,7.81264634770179,0.00353896934633725,0,1.40967623715028,0.959196041817014,Not reported,Community/Indigenous,BRA,Brazil
34026,9,0.0903360281327915,8.35821339271266,0.00556543807435069,0,2.03034548646338,0.362183222122136,VI,Government,BRA,Brazil
34030,8,0.0617464256950469,7.56744968954823,0.00569027626897027,0,2.15854780559218,0.558998592202023,Not reported,Community/Indigenous,BRA,Brazil
34037,12,0.121598790374465,9.15068461608913,0.00314607453073658,0,0.662561762134409,0.344076360452238,Not reported,Community/Indigenous,BRA,Brazil
34039,5,0.0469197470603992,8.1335389325462,0.00821394828757832,0,2.77744162517514,0.348931566701834,Not reported,Community/Indigenous,BRA,Brazil
34041,6,0.0646255908848326,8.64089783355504,0.00129846605058493,0,0,0.494272227752198,Not reported,Community/Indigenous,BRA,Brazil
34044,7,0.0460998789759266,8.26328160712812,0.00467393659693317,0,1.44161488296582,0.724533078290023,Not reported,Community/Indigenous,BRA,Brazil
34045,59,0.623355887834587,9.31602963789587,0.00260345956150559,0,0.92898528285698,0.311882477134176,Not reported,Community/Indigenous,BRA,Brazil
34059,8,0.0663947997417193,9.35396437354899,0.00289289984974248,0,0.753574631384005,0.507922403752717,Not reported,Community/Indigenous,BRA,Brazil
34075,21,0.147173601984823,9.01074362674405,0.0125444289050273,0,2.8129100314629,0.566825156168188,Not reported,Community/Indigenous,BRA,Brazil
34084,7,0.0808302709385569,9.65303071190525,0.00127161784318884,0,0.265122773855252,0.158251695404558,Not reported,Community/Indigenous,BRA,Brazil
34842,73,0.878863871514921,9.78904982395212,0.0012028827058933,0,0.187670383945912,0.236015362648488,Not reported,Community/Indigenous,BRA,Brazil
34843,16,0.17743968812706,8.13228915812819,0.0017301433835172,0,0.28431867059453,0.394618666504474,Not reported,Community/Indigenous,BRA,Brazil
34845,231,2.71916305368867,9.75733699404129,0.000909993804703212,0,0.213785646313748,0.4394434419854,Not reported,Community/Indigenous,BRA,Brazil
34849,23,0.281621520619944,9.98490333309402,0.00084359120677597,0,0.0787452387153503,0.286503576884046,Not reported,Community/Indigenous,BRA,Brazil
36026,5,0.0454006097009356,9.02397686242386,0.0396781958400475,0,3.81905190186349,0.198491780796186,Not reported,Government,LBR,Liberia
36820,15,0.0739620182006795,7.05240047677777,0.052181998047425,0,3.09780863689935,0.529828856349846,Not reported,Government,NGA,Nigeria
36971,7,0.0278924486538322,6.3916698498686,0.0209123885108044,0,0.815728334612489,0.713331561413487,Not reported,Government,NGA,Nigeria
36977,8,0.0406401925854926,6.23863773274962,0.0273681840544811,0,1.40493258601564,0.453499371939357,Not reported,Government,NGA,Nigeria
37013,5,0.0256556295539098,6.77399431839083,0.045002632394876,0,3.22238821423616,0.580604522519135,Not reported,Government,NGA,Nigeria
40764,5,0.0242236191681937,3.6802902537653,0.0472269850948106,0,2.33270153801995,0.67464344362809,III,Government,GHA,Ghana
40811,8,0.0493781632625668,5.75826946740379,0.0757276942185024,0,3.40242420401745,0.707817472322317,VI,Government,GHA,Ghana
40875,6,0.0136712363444802,4.53075052107501,0.0726020088355216,0,3.35979329073041,0.789483117952424,IV,Government,GHA,Ghana
41013,9,0.0813487299783234,3.63498707129502,0.0186726555805467,0,0.818552414226969,0.430375756598134,VI,Government,HND,Honduras
41014,18,0.164449978148078,4.94049697073831,0.0197786391180242,0,1.71994488550318,0.656936209472171,VI,Government,HND,Honduras
41049,51,0.556611208561548,9.94025420646413,0.00339158909725777,0,1.99530656334716,0.268196850850026,VI,Government,GUY,Guyana
41053,46,0.537388617530616,9.96593674627513,0.00324345156362351,0,2.32298004833635,0.115104108325335,VI,Community/Indigenous,GUY,Guyana
41057,6,0.0489515727393874,9.64464291105962,0.00342618346563382,0,0.106831530165721,0.353206486779631,VI,Government,GUY,Guyana
41093,40,0.439693975118674,9.54273424314194,0.00137200329171373,0,0.530621922427866,0.477326797330197,Not reported,Community/Indigenous,BRA,Brazil
61074,9,0.0790125745633461,1.0572853613692,0.0219936258289738,0,1.21882544187928,0.895180179579875,IV,Government,NIC,Nicaragua
61401,134,1.42346933438176,8.93202118666092,0.0693928389988445,0,3.89823349697316,0.343372443620809,Not reported,Government,MEX,Mexico
61403,17,0.106925571508832,8.06334642193033,0.0845973254822012,0,2.52037065736168,0.591969165673074,Not reported,Not reported,CHN,China
61407,6,0.05872957965532,7.81944078436348,0.177083848725115,0,6.82857086126918,0.634534137296845,Not reported,Government,MEX,Mexico
61497,6,0.0467993475321473,7.18801543324365,0.0347458778375671,0,0.955190166235577,0.55767290478578,VI,Government,LAO,Laos
61501,14,0.0880193923714747,7.66440867275247,0.0437180097968786,0,2.0052521335919,0.553449915035267,VI,Government,LAO,Laos
61596,9,0.0519794690870532,8.44791115369719,0.192701350148781,0,4.56597665107981,0.117663505448566,II,Government,CAN,Canada
61612,39,0.330370134447899,9.4358664563421,0.0160217241979368,0,3.27400417740189,0.557881362067423,Not reported,Not reported,VEN,Venezuela
61767,7,0.0658625648872336,9.9619010245086,0.00189665155286582,0,1.14425129223049,0.0167400462123476,VI,Government,PER,Peru
